Date,Time,Currency,Mean-value,Buy,Sell
12/16/2019,12:00:00 AM,US DOLLAR,101.68,101.58,101.78
12/17/2019,12:00:00 AM,US DOLLAR,101.62,101.52,101.72
12/18/2019,12:00:00 AM,US DOLLAR,101.54,101.44,101.64
12/19/2019,12:00:00 AM,US DOLLAR,100.9,100.8,101
12/20/2019,12:00:00 AM,US DOLLAR,100.71,100.61,100.81
12/23/2019,12:00:00 AM,US DOLLAR,100.7,100.6,100.8
12/24/2019,12:00:00 AM,US DOLLAR,100.63,100.53,100.73
12/27/2019,12:00:00 AM,US DOLLAR,100.77,100.67,100.87
12/30/2019,12:00:00 AM,US DOLLAR,101.16,101.06,101.26
12/31/2019,12:00:00 AM,US DOLLAR,101.34,101.24,101.44
1/2/2020,12:00:00 AM,US DOLLAR,101.34,101.24,101.44
1/3/2020,12:00:00 AM,US DOLLAR,100.96,100.86,101.06
1/6/2020,12:00:00 AM,US DOLLAR,100.98,100.88,101.08
1/7/2020,12:00:00 AM,US DOLLAR,101.06,100.96,101.16
1/8/2020,12:00:00 AM,US DOLLAR,101.26,101.16,101.36
1/9/2020,12:00:00 AM,US DOLLAR,101.47,101.37,101.57
1/10/2020,12:00:00 AM,US DOLLAR,101.59,101.49,101.69
1/13/2020,12:00:00 AM,US DOLLAR,101.34,101.24,101.44
1/14/2020,12:00:00 AM,US DOLLAR,101.49,101.39,101.59
1/15/2020,12:00:00 AM,US DOLLAR,101.39,101.29,101.49
1/16/2020,12:00:00 AM,US DOLLAR,101.38,101.28,101.48
1/17/2020,12:00:00 AM,US DOLLAR,100.97,100.87,101.07
1/20/2020,12:00:00 AM,US DOLLAR,100.95,100.85,101.05
1/21/2020,12:00:00 AM,US DOLLAR,101.1,101,101.2
1/22/2020,12:00:00 AM,US DOLLAR,101.03,100.93,101.13
1/23/2020,12:00:00 AM,US DOLLAR,100.87,100.77,100.97
1/24/2020,12:00:00 AM,US DOLLAR,100.86,100.76,100.96
1/27/2020,12:00:00 AM,US DOLLAR,100.88,100.78,100.98
1/27/2020,12:00:00 AM,US DOLLAR,100.88,100.78,100.98
1/28/2020,12:00:00 AM,US DOLLAR,100.87,100.77,100.97
1/29/2020,12:00:00 AM,US DOLLAR,100.87,100.77,100.97
1/30/2020,12:00:00 AM,US DOLLAR,100.75,100.65,100.85
1/31/2020,12:00:00 AM,US DOLLAR,100.58,100.49,100.68
2/3/2020,12:00:00 AM,US DOLLAR,100.44,100.34,100.54
2/4/2020,12:00:00 AM,US DOLLAR,100.46,100.36,100.56
2/5/2020,12:00:00 AM,US DOLLAR,100.35,100.25,100.45
2/6/2020,12:00:00 AM,US DOLLAR,100.39,100.29,100.49
2/7/2020,12:00:00 AM,US DOLLAR,100.45,100.35,100.55
2/10/2020,12:00:00 AM,US DOLLAR,100.58,100.48,100.68
2/12/2020,12:00:00 AM,US DOLLAR,100.63,100.53,100.73
2/13/2020,12:00:00 AM,US DOLLAR,100.69,100.59,100.79
2/14/2020,12:00:00 AM,US DOLLAR,100.58,100.48,100.68
2/17/2020,12:00:00 AM,US DOLLAR,100.62,100.52,100.72
2/18/2020,12:00:00 AM,US DOLLAR,100.89,100.79,100.99
2/19/2020,12:00:00 AM,US DOLLAR,101.08,100.98,101.18
2/20/2020,12:00:00 AM,US DOLLAR,101.25,101.15,101.35
2/21/2020,12:00:00 AM,US DOLLAR,101.29,101.19,101.39
2/24/2020,12:00:00 AM,US DOLLAR,101.23,101.13,101.33
2/25/2020,12:00:00 AM,US DOLLAR,101.15,101.05,101.25
2/26/2020,12:00:00 AM,US DOLLAR,101.13,101.03,101.23
2/27/2020,12:00:00 AM,US DOLLAR,100.93,100.83,101.03
2/28/2020,12:00:00 AM,US DOLLAR,100.98,100.88,101.08
3/2/2020,12:00:00 AM,US DOLLAR,101.16,101.06,101.26
3/3/2020,12:00:00 AM,US DOLLAR,101.37,101.27,101.47
3/4/2020,12:00:00 AM,US DOLLAR,102.38,102.28,102.48
3/5/2020,12:00:00 AM,US DOLLAR,102.89,102.79,102.99
3/6/2020,12:00:00 AM,US DOLLAR,102.55,102.45,102.65
3/9/2020,12:00:00 AM,US DOLLAR,102.67,102.57,102.77
3/10/2020,12:00:00 AM,US DOLLAR,102.9,102.8,103
3/11/2020,12:00:00 AM,US DOLLAR,102.7,102.6,102.8
3/12/2020,12:00:00 AM,US DOLLAR,102.47,102.37,102.57
3/13/2020,12:00:00 AM,US DOLLAR,102.42,102.32,102.53
3/16/2020,12:00:00 AM,US DOLLAR,102.9,102.8,103
3/17/2020,12:00:00 AM,US DOLLAR,103.39,103.29,103.49
3/18/2020,12:00:00 AM,US DOLLAR,103.72,103.62,103.82
3/19/2020,12:00:00 AM,US DOLLAR,104.22,104.12,104.32
3/20/2020,12:00:00 AM,US DOLLAR,105.1,104.99,105.2
3/23/2020,12:00:00 AM,US DOLLAR,106.01,105.9,106.12
3/24/2020,12:00:00 AM,US DOLLAR,106.54,106.44,106.65
3/25/2020,12:00:00 AM,US DOLLAR,106.42,106.32,106.52
3/26/2020,12:00:00 AM,US DOLLAR,106.2,106.1,106.3
3/27/2020,12:00:00 AM,US DOLLAR,105.11,105.01,105.21
3/30/2020,12:00:00 AM,US DOLLAR,104.45,104.34,104.55
3/31/2020,12:00:00 AM,US DOLLAR,104.69,104.59,104.79
4/1/2020,12:00:00 AM,US DOLLAR,105.11,105.01,105.21
4/2/2020,12:00:00 AM,US DOLLAR,105.19,105.09,105.29
4/3/2020,12:00:00 AM,US DOLLAR,105.67,105.57,105.77
4/6/2020,12:00:00 AM,US DOLLAR,105.9,105.81,106
4/7/2020,12:00:00 AM,US DOLLAR,106.18,106.08,106.28
4/8/2020,12:00:00 AM,US DOLLAR,106.47,106.37,106.57
4/9/2020,12:00:00 AM,US DOLLAR,106,105.9,106.1
4/14/2020,12:00:00 AM,US DOLLAR,105.91,105.81,106.01
4/15/2020,12:00:00 AM,US DOLLAR,105.9,105.8,106
4/16/2020,12:00:00 AM,US DOLLAR,105.91,105.81,106.01
4/17/2020,12:00:00 AM,US DOLLAR,106.2,106.1,106.3
4/20/2020,12:00:00 AM,US DOLLAR,106.79,106.69,106.89
4/21/2020,12:00:00 AM,US DOLLAR,106.88,106.78,106.98
4/22/2020,12:00:00 AM,US DOLLAR,106.99,106.89,107.09
4/23/2020,12:00:00 AM,US DOLLAR,107.14,107.04,107.24
4/24/2020,12:00:00 AM,US DOLLAR,107.24,107.14,107.34
4/27/2020,12:00:00 AM,US DOLLAR,106.93,106.83,107.03
4/28/2020,12:00:00 AM,US DOLLAR,107.24,107.14,107.34
4/29/2020,12:00:00 AM,US DOLLAR,107.28,107.18,107.37
4/30/2020,12:00:00 AM,US DOLLAR,107.29,107.19,107.39
5/4/2020,12:00:00 AM,US DOLLAR,107.26,107.17,107.36
5/5/2020,12:00:00 AM,US DOLLAR,106.61,106.51,106.71
5/6/2020,12:00:00 AM,US DOLLAR,106.31,106.21,106.41
5/7/2020,12:00:00 AM,US DOLLAR,106.08,105.98,106.18
5/8/2020,12:00:00 AM,US DOLLAR,106.01,105.91,106.11
5/11/2020,12:00:00 AM,US DOLLAR,106.03,105.93,106.13
5/12/2020,12:00:00 AM,US DOLLAR,106.14,106.04,106.24
5/13/2020,12:00:00 AM,US DOLLAR,106.53,106.43,106.63
5/14/2020,12:00:00 AM,US DOLLAR,106.59,106.49,106.69
5/15/2020,12:00:00 AM,US DOLLAR,106.81,106.71,106.91
5/18/2020,12:00:00 AM,US DOLLAR,107.04,106.94,107.14
5/19/2020,12:00:00 AM,US DOLLAR,106.69,106.59,106.79
5/20/2020,12:00:00 AM,US DOLLAR,106.8,106.7,106.9
5/21/2020,12:00:00 AM,US DOLLAR,106.89,106.79,106.99
5/22/2020,12:00:00 AM,US DOLLAR,106.97,106.87,107.07
5/26/2020,12:00:00 AM,US DOLLAR,107.01,106.91,107.11
5/27/2020,12:00:00 AM,US DOLLAR,107.11,107.01,107.21
5/28/2020,12:00:00 AM,US DOLLAR,107.03,106.93,107.13
5/29/2020,12:00:00 AM,US DOLLAR,106.94,106.84,107.04
6/2/2020,12:00:00 AM,US DOLLAR,106.8,106.7,106.9
6/3/2020,12:00:00 AM,US DOLLAR,106.45,106.35,106.55
6/4/2020,12:00:00 AM,US DOLLAR,106.12,106.02,106.22
6/5/2020,12:00:00 AM,US DOLLAR,106.09,105.99,106.19
6/8/2020,12:00:00 AM,US DOLLAR,106.14,106.04,106.24
6/9/2020,12:00:00 AM,US DOLLAR,106.3,106.2,106.4
6/10/2020,12:00:00 AM,US DOLLAR,106.43,106.33,106.53
6/11/2020,12:00:00 AM,US DOLLAR,106.6,106.5,106.7
6/12/2020,12:00:00 AM,US DOLLAR,106.5,106.4,106.6
6/15/2020,12:00:00 AM,US DOLLAR,106.45,106.35,106.55
6/16/2020,12:00:00 AM,US DOLLAR,106.49,106.39,106.59
6/17/2020,12:00:00 AM,US DOLLAR,106.49,106.39,106.59
6/18/2020,12:00:00 AM,US DOLLAR,106.32,106.22,106.42
6/19/2020,12:00:00 AM,US DOLLAR,106.29,106.19,106.39
6/22/2020,12:00:00 AM,US DOLLAR,106.33,106.23,106.43
6/23/2020,12:00:00 AM,US DOLLAR,106.42,106.32,106.52
6/24/2020,12:00:00 AM,US DOLLAR,106.37,106.27,106.47
6/25/2020,12:00:00 AM,US DOLLAR,106.4,106.3,106.5
6/26/2020,12:00:00 AM,US DOLLAR,106.51,106.41,106.61
6/29/2020,12:00:00 AM,US DOLLAR,106.46,106.36,106.56
6/30/2020,12:00:00 AM,US DOLLAR,106.52,106.42,106.62
7/1/2020,12:00:00 AM,US DOLLAR,106.55,106.45,106.65
7/2/2020,12:00:00 AM,US DOLLAR,106.54,106.44,106.64
7/3/2020,12:00:00 AM,US DOLLAR,106.67,106.57,106.77
7/6/2020,12:00:00 AM,US DOLLAR,106.61,106.51,106.71
7/7/2020,12:00:00 AM,US DOLLAR,106.59,106.49,106.69
7/8/2020,12:00:00 AM,US DOLLAR,106.75,106.65,106.85
7/9/2020,12:00:00 AM,US DOLLAR,106.96,106.86,107.06
7/10/2020,12:00:00 AM,US DOLLAR,106.9,106.8,107
7/13/2020,12:00:00 AM,US DOLLAR,107.05,106.95,107.15
7/14/2020,12:00:00 AM,US DOLLAR,107.15,107.05,107.25
7/15/2020,12:00:00 AM,US DOLLAR,107.28,107.19,107.38
7/16/2020,12:00:00 AM,US DOLLAR,107.35,107.25,107.45
7/17/2020,12:00:00 AM,US DOLLAR,107.46,107.36,107.56
7/20/2020,12:00:00 AM,US DOLLAR,107.43,107.33,107.53
7/21/2020,12:00:00 AM,US DOLLAR,107.62,107.52,107.72
7/22/2020,12:00:00 AM,US DOLLAR,107.88,107.78,107.98
7/23/2020,12:00:00 AM,US DOLLAR,108.13,108.03,108.23
7/24/2020,12:00:00 AM,US DOLLAR,108.02,107.92,108.12
7/27/2020,12:00:00 AM,US DOLLAR,107.79,107.69,107.89
7/28/2020,12:00:00 AM,US DOLLAR,107.72,107.62,107.82
7/29/2020,12:00:00 AM,US DOLLAR,107.71,107.61,107.81
7/30/2020,12:00:00 AM,US DOLLAR,107.71,107.61,107.81
8/3/2020,12:00:00 AM,US DOLLAR,107.71,107.61,107.81
8/4/2020,12:00:00 AM,US DOLLAR,107.82,107.72,107.92
8/5/2020,12:00:00 AM,US DOLLAR,107.89,107.79,107.99
8/6/2020,12:00:00 AM,US DOLLAR,107.95,107.85,108.05
8/7/2020,12:00:00 AM,US DOLLAR,108,107.9,108.1
8/10/2020,12:00:00 AM,US DOLLAR,108.03,107.93,108.13
8/11/2020,12:00:00 AM,US DOLLAR,108.12,108.02,108.22
8/12/2020,12:00:00 AM,US DOLLAR,108.33,108.23,108.43
8/13/2020,12:00:00 AM,US DOLLAR,108.39,108.29,108.49
8/14/2020,12:00:00 AM,US DOLLAR,108.29,108.19,108.39
8/17/2020,12:00:00 AM,US DOLLAR,108.32,108.22,108.42
8/18/2020,12:00:00 AM,US DOLLAR,108.31,108.21,108.41
8/19/2020,12:00:00 AM,US DOLLAR,108.42,108.32,108.52
8/20/2020,12:00:00 AM,US DOLLAR,108.56,108.46,108.66
8/21/2020,12:00:00 AM,US DOLLAR,108.01,107.91,108.11
8/24/2020,12:00:00 AM,US DOLLAR,108.01,107.91,108.11
8/25/2020,12:00:00 AM,US DOLLAR,108.04,107.94,108.14
8/26/2020,12:00:00 AM,US DOLLAR,108.12,108.02,108.22
8/27/2020,12:00:00 AM,US DOLLAR,108.15,108.05,108.25
8/28/2020,12:00:00 AM,US DOLLAR,108.22,108.12,108.32
8/31/2020,12:00:00 AM,US DOLLAR,108.21,108.11,108.31
9/1/2020,12:00:00 AM,US DOLLAR,108.21,108.11,108.31
9/2/2020,12:00:00 AM,US DOLLAR,108.26,108.16,108.36
9/3/2020,12:00:00 AM,US DOLLAR,108.3,108.2,108.4
9/4/2020,12:00:00 AM,US DOLLAR,108.32,108.22,108.42
9/7/2020,12:00:00 AM,US DOLLAR,108.33,108.23,108.43
9/8/2020,12:00:00 AM,US DOLLAR,108.34,108.24,108.44
9/9/2020,12:00:00 AM,US DOLLAR,108.37,108.27,108.47
9/10/2020,12:00:00 AM,US DOLLAR,108.4,108.3,108.5
9/11/2020,12:00:00 AM,US DOLLAR,108.45,108.35,108.55
9/14/2020,12:00:00 AM,US DOLLAR,108.5,108.4,108.6
9/15/2020,12:00:00 AM,US DOLLAR,108.56,108.46,108.66
9/16/2020,12:00:00 AM,US DOLLAR,108.64,108.54,108.74
9/17/2020,12:00:00 AM,US DOLLAR,108.38,108.28,108.48
9/18/2020,12:00:00 AM,US DOLLAR,108.39,108.29,108.49
9/21/2020,12:00:00 AM,US DOLLAR,108.4,108.3,108.5
9/22/2020,12:00:00 AM,US DOLLAR,108.36,108.26,108.46
9/23/2020,12:00:00 AM,US DOLLAR,108.42,108.32,108.52
9/24/2020,12:00:00 AM,US DOLLAR,108.41,108.31,108.51
9/25/2020,12:00:00 AM,US DOLLAR,108.47,108.37,108.57
9/28/2020,12:00:00 AM,US DOLLAR,108.48,108.38,108.58
9/29/2020,12:00:00 AM,US DOLLAR,108.49,108.39,108.59
9/30/2020,12:00:00 AM,US DOLLAR,108.5,108.4,108.6
10/1/2020,12:00:00 AM,US DOLLAR,108.45,108.35,108.55
10/2/2020,12:00:00 AM,US DOLLAR,108.49,108.39,108.59
10/5/2020,12:00:00 AM,US DOLLAR,108.49,108.39,108.59
10/6/2020,12:00:00 AM,US DOLLAR,108.5,108.4,108.6
10/7/2020,12:00:00 AM,US DOLLAR,108.53,108.43,108.63
10/8/2020,12:00:00 AM,US DOLLAR,108.53,108.43,108.63
10/9/2020,12:00:00 AM,US DOLLAR,108.52,108.42,108.62
10/12/2020,12:00:00 AM,US DOLLAR,108.53,108.43,108.63
10/13/2020,12:00:00 AM,US DOLLAR,108.55,108.45,108.65
10/14/2020,12:00:00 AM,US DOLLAR,108.59,108.49,108.69
10/15/2020,12:00:00 AM,US DOLLAR,108.61,108.51,108.71
10/16/2020,12:00:00 AM,US DOLLAR,108.62,108.52,108.72
10/19/2020,12:00:00 AM,US DOLLAR,108.68,108.58,108.78
10/21/2020,12:00:00 AM,US DOLLAR,108.72,108.62,108.82
10/22/2020,12:00:00 AM,US DOLLAR,108.75,108.65,108.85
10/23/2020,12:00:00 AM,US DOLLAR,108.77,108.67,108.87
10/26/2020,12:00:00 AM,US DOLLAR,108.79,108.69,108.89
10/27/2020,12:00:00 AM,US DOLLAR,108.83,108.73,108.93
10/28/2020,12:00:00 AM,US DOLLAR,108.84,108.74,108.94
10/29/2020,12:00:00 AM,US DOLLAR,108.83,108.73,108.93
10/30/2020,12:00:00 AM,US DOLLAR,108.82,108.72,108.92
11/2/2020,12:00:00 AM,US DOLLAR,108.83,108.73,108.93
11/3/2020,12:00:00 AM,US DOLLAR,108.84,108.74,108.94
11/4/2020,12:00:00 AM,US DOLLAR,108.86,108.76,108.96
11/5/2020,12:00:00 AM,US DOLLAR,108.87,108.77,108.97
11/6/2020,12:00:00 AM,US DOLLAR,108.91,108.81,109.01
11/9/2020,12:00:00 AM,US DOLLAR,108.92,108.82,109.02
11/10/2020,12:00:00 AM,US DOLLAR,108.93,108.83,109.03
11/11/2020,12:00:00 AM,US DOLLAR,108.97,108.87,109.07
11/12/2020,12:00:00 AM,US DOLLAR,109.03,108.93,109.13
11/13/2020,12:00:00 AM,US DOLLAR,109.11,109.01,109.21
11/16/2020,12:00:00 AM,US DOLLAR,109.2,109.1,109.3
11/17/2020,12:00:00 AM,US DOLLAR,109.23,109.13,109.33
11/18/2020,12:00:00 AM,US DOLLAR,109.26,109.16,109.36
11/19/2020,12:00:00 AM,US DOLLAR,109.32,109.22,109.42
11/20/2020,12:00:00 AM,US DOLLAR,109.39,109.29,109.49
11/23/2020,12:00:00 AM,US DOLLAR,109.45,109.35,109.55
11/24/2020,12:00:00 AM,US DOLLAR,109.54,109.44,109.64
11/25/2020,12:00:00 AM,US DOLLAR,109.72,109.62,109.82
11/26/2020,12:00:00 AM,US DOLLAR,109.86,109.76,109.96
11/27/2020,12:00:00 AM,US DOLLAR,109.98,109.88,110.08
11/30/2020,12:00:00 AM,US DOLLAR,110.05,109.95,110.15
12/1/2020,12:00:00 AM,US DOLLAR,110.07,109.97,110.17
12/2/2020,12:00:00 AM,US DOLLAR,110.1,110,110.2
12/3/2020,12:00:00 AM,US DOLLAR,110.67,110.57,110.77
12/4/2020,12:00:00 AM,US DOLLAR,111.06,110.96,111.16
12/7/2020,12:00:00 AM,US DOLLAR,111.13,111.03,111.23
12/8/2020,12:00:00 AM,US DOLLAR,111.4,111.3,111.5
12/9/2020,12:00:00 AM,US DOLLAR,111.41,111.31,111.51
12/10/2020,12:00:00 AM,US DOLLAR,111.44,111.34,111.54
12/11/2020,12:00:00 AM,US DOLLAR,111.48,111.38,111.58
12/14/2020,12:00:00 AM,US DOLLAR,111.53,111.43,111.63
12/15/2020,12:00:00 AM,US DOLLAR,111.56,111.46,111.66
12/16/2020,12:00:00 AM,US DOLLAR,111.59,111.49,111.69
12/17/2020,12:00:00 AM,US DOLLAR,111.59,111.49,111.69
12/18/2020,12:00:00 AM,US DOLLAR,111.57,111.47,111.67
12/21/2020,12:00:00 AM,US DOLLAR,111.45,111.35,111.55
12/22/2020,12:00:00 AM,US DOLLAR,111.04,110.94,111.14
12/23/2020,12:00:00 AM,US DOLLAR,109.44,109.34,109.54
12/24/2020,12:00:00 AM,US DOLLAR,108.79,108.69,108.89
12/28/2020,12:00:00 AM,US DOLLAR,108.77,108.67,108.87
12/29/2020,12:00:00 AM,US DOLLAR,108.77,108.67,108.87
12/30/2020,12:00:00 AM,US DOLLAR,109.04,108.94,109.14
12/31/2020,12:00:00 AM,US DOLLAR,109.17,109.07,109.27
1/4/2021,12:00:00 AM,US DOLLAR,109.22,109.12,109.32
1/5/2021,12:00:00 AM,US DOLLAR,109.29,109.19,109.39
1/6/2021,12:00:00 AM,US DOLLAR,109.38,109.28,109.48
1/7/2021,12:00:00 AM,US DOLLAR,109.47,109.37,109.57
1/8/2021,12:00:00 AM,US DOLLAR,109.55,109.45,109.65
1/11/2021,12:00:00 AM,US DOLLAR,109.55,109.45,109.65
1/12/2021,12:00:00 AM,US DOLLAR,109.55,109.45,109.65
1/13/2021,12:00:00 AM,US DOLLAR,109.67,109.57,109.77
1/14/2021,12:00:00 AM,US DOLLAR,109.97,109.87,110.07
1/15/2021,12:00:00 AM,US DOLLAR,110.1,110,110.2
1/18/2021,12:00:00 AM,US DOLLAR,110.07,109.97,110.17
1/19/2021,12:00:00 AM,US DOLLAR,110.1,110,110.2
1/20/2021,12:00:00 AM,US DOLLAR,110.18,110.08,110.28
1/21/2021,12:00:00 AM,US DOLLAR,110.19,110.09,110.29
1/22/2021,12:00:00 AM,US DOLLAR,109.81,109.71,109.91
1/25/2021,12:00:00 AM,US DOLLAR,110.02,109.92,110.12
1/26/2021,12:00:00 AM,US DOLLAR,110.09,109.99,110.19
1/27/2021,12:00:00 AM,US DOLLAR,110.1,110,110.2
1/28/2021,12:00:00 AM,US DOLLAR,110.15,110.05,110.25
1/29/2021,12:00:00 AM,US DOLLAR,110.14,110.04,110.24
2/1/2021,12:00:00 AM,US DOLLAR,110.15,110.05,110.25
2/2/2021,12:00:00 AM,US DOLLAR,110.15,110.05,110.25
2/3/2021,12:00:00 AM,US DOLLAR,110.01,109.91,110.11
2/4/2021,12:00:00 AM,US DOLLAR,109.86,109.76,109.96
2/5/2021,12:00:00 AM,US DOLLAR,109.82,109.72,109.92
2/8/2021,12:00:00 AM,US DOLLAR,109.66,109.56,109.76
2/9/2021,12:00:00 AM,US DOLLAR,109.64,109.54,109.74
2/10/2021,12:00:00 AM,US DOLLAR,109.55,109.45,109.65
2/11/2021,12:00:00 AM,US DOLLAR,109.45,109.35,109.55
2/12/2021,12:00:00 AM,US DOLLAR,109.44,109.34,109.54
2/15/2021,12:00:00 AM,US DOLLAR,109.45,109.35,109.55
2/16/2021,12:00:00 AM,US DOLLAR,109.45,109.35,109.55
2/17/2021,12:00:00 AM,US DOLLAR,109.46,109.36,109.56
2/18/2021,12:00:00 AM,US DOLLAR,109.55,109.45,109.65
2/19/2021,12:00:00 AM,US DOLLAR,109.55,109.45,109.65
2/22/2021,12:00:00 AM,US DOLLAR,109.6,109.5,109.7
2/23/2021,12:00:00 AM,US DOLLAR,109.6,109.5,109.7
2/24/2021,12:00:00 AM,US DOLLAR,109.7,109.6,109.8
2/25/2021,12:00:00 AM,US DOLLAR,109.77,109.67,109.87
2/26/2021,12:00:00 AM,US DOLLAR,109.8,109.7,109.9
3/1/2021,12:00:00 AM,US DOLLAR,109.8,109.7,109.9
3/2/2021,12:00:00 AM,US DOLLAR,109.8,109.7,109.9
3/3/2021,12:00:00 AM,US DOLLAR,109.8,109.7,109.9
3/4/2021,12:00:00 AM,US DOLLAR,109.69,109.59,109.79
3/5/2021,12:00:00 AM,US DOLLAR,109.65,109.55,109.75
3/8/2021,12:00:00 AM,US DOLLAR,109.64,109.54,109.74
3/9/2021,12:00:00 AM,US DOLLAR,109.65,109.55,109.75
3/10/2021,12:00:00 AM,US DOLLAR,109.65,109.55,109.75
3/11/2021,12:00:00 AM,US DOLLAR,109.65,109.55,109.75
3/12/2021,12:00:00 AM,US DOLLAR,109.65,109.55,109.75
3/15/2021,12:00:00 AM,US DOLLAR,109.65,109.55,109.75
3/16/2021,12:00:00 AM,US DOLLAR,109.65,109.55,109.75
3/17/2021,12:00:00 AM,US DOLLAR,109.69,109.59,109.79
3/18/2021,12:00:00 AM,US DOLLAR,109.8,109.7,109.9
3/19/2021,12:00:00 AM,US DOLLAR,109.86,109.76,109.96
3/22/2021,12:00:00 AM,US DOLLAR,109.86,109.76,109.96
3/23/2021,12:00:00 AM,US DOLLAR,109.86,109.76,109.96
3/24/2021,12:00:00 AM,US DOLLAR,109.85,109.75,109.95
3/25/2021,12:00:00 AM,US DOLLAR,109.81,109.71,109.91
3/26/2021,12:00:00 AM,US DOLLAR,109.79,109.69,109.89
3/29/2021,12:00:00 AM,US DOLLAR,109.75,109.65,109.85
3/30/2021,12:00:00 AM,US DOLLAR,109.72,109.62,109.82
3/31/2021,12:00:00 AM,US DOLLAR,109.51,109.41,109.61
4/1/2021,12:00:00 AM,US DOLLAR,109.35,109.25,109.45
4/6/2021,12:00:00 AM,US DOLLAR,108.92,108.82,109.02
4/7/2021,12:00:00 AM,US DOLLAR,108.6,108.5,108.7
4/8/2021,12:00:00 AM,US DOLLAR,108.24,108.14,108.34
4/9/2021,12:00:00 AM,US DOLLAR,107.97,107.87,108.07
4/12/2021,12:00:00 AM,US DOLLAR,107.29,107.19,107.39
4/13/2021,12:00:00 AM,US DOLLAR,107.1,107,107.2
4/14/2021,12:00:00 AM,US DOLLAR,106.9,106.8,107
4/15/2021,12:00:00 AM,US DOLLAR,106.81,106.71,106.91
4/16/2021,12:00:00 AM,US DOLLAR,107.06,106.96,107.16
4/19/2021,12:00:00 AM,US DOLLAR,107.49,107.39,107.59
4/20/2021,12:00:00 AM,US DOLLAR,107.95,107.85,108.05
4/21/2021,12:00:00 AM,US DOLLAR,108.11,108.01,108.21
4/22/2021,12:00:00 AM,US DOLLAR,108.42,108.32,108.52
4/23/2021,12:00:00 AM,US DOLLAR,108.53,108.43,108.63
4/26/2021,12:00:00 AM,US DOLLAR,108.54,108.44,108.64
4/27/2021,12:00:00 AM,US DOLLAR,108.1,108,108.2
4/28/2021,12:00:00 AM,US DOLLAR,107.85,107.75,107.95
4/29/2021,12:00:00 AM,US DOLLAR,107.84,107.74,107.94
4/30/2021,12:00:00 AM,US DOLLAR,107.84,107.74,107.94
5/3/2021,12:00:00 AM,US DOLLAR,107.84,107.74,107.94
5/4/2021,12:00:00 AM,US DOLLAR,107.71,107.61,107.81
5/5/2021,12:00:00 AM,US DOLLAR,107.26,107.16,107.36
5/6/2021,12:00:00 AM,US DOLLAR,106.98,106.88,107.08
5/7/2021,12:00:00 AM,US DOLLAR,106.86,106.76,106.96
5/10/2021,12:00:00 AM,US DOLLAR,106.74,106.64,106.84
5/11/2021,12:00:00 AM,US DOLLAR,106.54,106.44,106.64
5/12/2021,12:00:00 AM,US DOLLAR,106.8,106.7,106.9
5/13/2021,12:00:00 AM,US DOLLAR,107.02,106.92,107.12
5/17/2021,12:00:00 AM,US DOLLAR,107.17,107.07,107.27
5/18/2021,12:00:00 AM,US DOLLAR,107.28,107.18,107.38
5/19/2021,12:00:00 AM,US DOLLAR,107.52,107.42,107.62
5/20/2021,12:00:00 AM,US DOLLAR,107.92,107.82,108.02
5/21/2021,12:00:00 AM,US DOLLAR,108.23,108.13,108.33
5/24/2021,12:00:00 AM,US DOLLAR,108.24,108.14,108.34
5/25/2021,12:00:00 AM,US DOLLAR,108.02,107.92,108.12
5/26/2021,12:00:00 AM,US DOLLAR,107.74,107.64,107.84
5/27/2021,12:00:00 AM,US DOLLAR,107.57,107.47,107.67
5/28/2021,12:00:00 AM,US DOLLAR,107.54,107.44,107.64
5/31/2021,12:00:00 AM,US DOLLAR,107.59,107.49,107.69
6/2/2021,12:00:00 AM,US DOLLAR,107.69,107.59,107.79
6/3/2021,12:00:00 AM,US DOLLAR,107.73,107.63,107.83
6/4/2021,12:00:00 AM,US DOLLAR,107.8,107.7,107.9
6/7/2021,12:00:00 AM,US DOLLAR,107.84,107.74,107.94
6/8/2021,12:00:00 AM,US DOLLAR,107.9,107.8,108
6/9/2021,12:00:00 AM,US DOLLAR,107.95,107.85,108.05
6/10/2021,12:00:00 AM,US DOLLAR,107.9,107.8,108
6/11/2021,12:00:00 AM,US DOLLAR,107.9,107.8,108
6/14/2021,12:00:00 AM,US DOLLAR,107.8,107.7,107.9
6/15/2021,12:00:00 AM,US DOLLAR,107.79,107.69,107.89
6/16/2021,12:00:00 AM,US DOLLAR,107.77,107.67,107.87
6/17/2021,12:00:00 AM,US DOLLAR,107.8,107.7,107.9
6/18/2021,12:00:00 AM,US DOLLAR,107.8,107.7,107.9
6/21/2021,12:00:00 AM,US DOLLAR,107.8,107.7,107.9
6/22/2021,12:00:00 AM,US DOLLAR,107.8,107.7,107.9
6/23/2021,12:00:00 AM,US DOLLAR,107.8,107.7,107.9
6/24/2021,12:00:00 AM,US DOLLAR,107.77,107.67,107.87
6/25/2021,12:00:00 AM,US DOLLAR,107.75,107.65,107.85
6/28/2021,12:00:00 AM,US DOLLAR,107.75,107.65,107.85
6/29/2021,12:00:00 AM,US DOLLAR,107.78,107.68,107.88
6/30/2021,12:00:00 AM,US DOLLAR,107.85,107.75,107.95
7/1/2021,12:00:00 AM,US DOLLAR,107.92,107.82,108.02
7/2/2021,12:00:00 AM,US DOLLAR,107.95,107.85,108.05
