Date,Time,Currency,Mean-value,Buy,Sell
2022-06-15,12:00:00 AM,US DOLLAR,117.24,117.14,117.34
2022-06-16,12:00:00 AM,US DOLLAR,117.29,117.19,117.39
2022-06-17,12:00:00 AM,US DOLLAR,117.33,117.23,117.43
2022-06-20,12:00:00 AM,US DOLLAR,117.4,117.3,117.5
2022-06-21,12:00:00 AM,US DOLLAR,117.44,117.34,117.54
2022-06-22,12:00:00 AM,US DOLLAR,117.51,117.41,117.61
2022-06-23,12:00:00 AM,US DOLLAR,117.57,117.47,117.67
2022-06-24,12:00:00 AM,US DOLLAR,117.66,117.56,117.76
2022-06-27,12:00:00 AM,US DOLLAR,117.69,117.59,117.79
2022-06-28,12:00:00 AM,US DOLLAR,117.7,117.6,117.8
2022-06-29,12:00:00 AM,US DOLLAR,117.79,117.69,117.89
2022-06-30,12:00:00 AM,US DOLLAR,117.83,117.73,117.93
2022-07-01,12:00:00 AM,US DOLLAR,117.87,117.77,117.97
2022-07-04,12:00:00 AM,US DOLLAR,117.9,117.8,118.0
2022-07-05,12:00:00 AM,US DOLLAR,117.95,117.85,118.05
2022-07-06,12:00:00 AM,US DOLLAR,117.99,117.89,118.09
2022-07-07,12:00:00 AM,US DOLLAR,118.03,117.93,118.13
2022-07-08,12:00:00 AM,US DOLLAR,118.07,117.97,118.17
2022-07-12,12:00:00 AM,US DOLLAR,118.13,118.03,118.23
2022-07-13,12:00:00 AM,US DOLLAR,118.18,118.08,118.28
2022-07-14,12:00:00 AM,US DOLLAR,118.23,118.13,118.33
2022-07-15,12:00:00 AM,US DOLLAR,118.27,118.17,118.37
2022-07-18,12:00:00 AM,US DOLLAR,118.33,118.23,118.43
2022-07-19,12:00:00 AM,US DOLLAR,118.39,118.29,118.49
2022-07-20,12:00:00 AM,US DOLLAR,118.45,118.35,118.55
2022-07-21,12:00:00 AM,US DOLLAR,118.52,118.42,118.62
2022-07-22,12:00:00 AM,US DOLLAR,118.57,118.47,118.67
2022-07-25,12:00:00 AM,US DOLLAR,118.62,118.52,118.72
2022-07-26,12:00:00 AM,US DOLLAR,118.66,118.56,118.76
2022-07-27,12:00:00 AM,US DOLLAR,118.72,118.62,118.82
2022-07-28,12:00:00 AM,US DOLLAR,118.76,118.66,118.86
2022-07-29,12:00:00 AM,US DOLLAR,118.8,118.7,118.9
2022-08-01,12:00:00 AM,US DOLLAR,118.85,118.75,118.95
2022-08-02,12:00:00 AM,US DOLLAR,118.91,118.81,119.01
2022-08-03,12:00:00 AM,US DOLLAR,118.99,118.89,119.09
2022-08-04,12:00:00 AM,US DOLLAR,119.03,118.93,119.13
2022-08-05,12:00:00 AM,US DOLLAR,119.09,118.99,119.19
2022-08-08,12:00:00 AM,US DOLLAR,119.13,119.03,119.23
2022-08-10,12:00:00 AM,US DOLLAR,119.17,119.07,119.27
2022-08-11,12:00:00 AM,US DOLLAR,119.24,119.14,119.34
2022-08-12,12:00:00 AM,US DOLLAR,119.31,119.21,119.41
2022-08-15,12:00:00 AM,US DOLLAR,119.36,119.26,119.46
2022-08-16,12:00:00 AM,US DOLLAR,119.41,119.31,119.51
2022-08-17,12:00:00 AM,US DOLLAR,119.45,119.35,119.55
2022-08-18,12:00:00 AM,US DOLLAR,119.47,119.37,119.57
2022-08-19,12:00:00 AM,US DOLLAR,119.57,119.47,119.67
2022-08-22,12:00:00 AM,US DOLLAR,119.63,119.53,119.73
2022-08-23,12:00:00 AM,US DOLLAR,119.72,119.62,119.82
2022-08-24,12:00:00 AM,US DOLLAR,119.8,119.7,119.9
2022-08-25,12:00:00 AM,US DOLLAR,119.86,119.76,119.96
2022-08-26,12:00:00 AM,US DOLLAR,119.91,119.81,120.01
2022-08-29,12:00:00 AM,US DOLLAR,119.93,119.83,120.03
2022-08-30,12:00:00 AM,US DOLLAR,119.98,119.88,120.08
2022-08-31,12:00:00 AM,US DOLLAR,120.01,119.91,120.11
2022-09-01,12:00:00 AM,US DOLLAR,120.05,119.95,120.15
2022-09-02,12:00:00 AM,US DOLLAR,120.12,120.02,120.22
2022-09-05,12:00:00 AM,US DOLLAR,120.18,120.08,120.28
2022-09-06,12:00:00 AM,US DOLLAR,120.22,120.12,120.32
2022-09-07,12:00:00 AM,US DOLLAR,120.26,120.16,120.36
2022-09-08,12:00:00 AM,US DOLLAR,120.28,120.18,120.38
2022-09-09,12:00:00 AM,US DOLLAR,120.31,120.21,120.41
2022-09-12,12:00:00 AM,US DOLLAR,120.34,120.24,120.44
2022-09-14,12:00:00 AM,US DOLLAR,120.37,120.27,120.47
2022-09-15,12:00:00 AM,US DOLLAR,120.41,120.31,120.51
2022-09-16,12:00:00 AM,US DOLLAR,120.41,120.31,120.51
2022-09-19,12:00:00 AM,US DOLLAR,120.43,120.33,120.53
2022-09-20,12:00:00 AM,US DOLLAR,120.46,120.36,120.56
2022-09-21,12:00:00 AM,US DOLLAR,120.5,120.4,120.6
2022-09-22,12:00:00 AM,US DOLLAR,120.54,120.44,120.64
2022-09-23,12:00:00 AM,US DOLLAR,120.56,120.46,120.66
2022-09-26,12:00:00 AM,US DOLLAR,120.6,120.5,120.7
2022-09-27,12:00:00 AM,US DOLLAR,120.62,120.52,120.72
2022-09-28,12:00:00 AM,US DOLLAR,120.67,120.57,120.77
2022-09-29,12:00:00 AM,US DOLLAR,120.7,120.6,120.8
2022-09-30,12:00:00 AM,US DOLLAR,120.73,120.63,120.83
2022-10-03,12:00:00 AM,US DOLLAR,120.78,120.68,120.88
2022-10-04,12:00:00 AM,US DOLLAR,120.79,120.69,120.89
2022-10-05,12:00:00 AM,US DOLLAR,120.81,120.71,120.91
2022-10-06,12:00:00 AM,US DOLLAR,120.82,120.72,120.92
2022-10-07,12:00:00 AM,US DOLLAR,120.85,120.75,120.95
2022-10-11,12:00:00 AM,US DOLLAR,120.86,120.76,120.96
2022-10-12,12:00:00 AM,US DOLLAR,120.91,120.81,121.01
2022-10-13,12:00:00 AM,US DOLLAR,120.94,120.84,121.04
2022-10-14,12:00:00 AM,US DOLLAR,120.97,120.87,121.07
2022-10-17,12:00:00 AM,US DOLLAR,121.03,120.93,121.13
2022-10-18,12:00:00 AM,US DOLLAR,121.07,120.97,121.17
2022-10-19,12:00:00 AM,US DOLLAR,121.11,121.01,121.21
2022-10-21,12:00:00 AM,US DOLLAR,121.14,121.04,121.24
2022-10-24,12:00:00 AM,US DOLLAR,121.17,121.07,121.27
2022-10-25,12:00:00 AM,US DOLLAR,121.19,121.09,121.29
2022-10-26,12:00:00 AM,US DOLLAR,121.23,121.13,121.33
2022-10-27,12:00:00 AM,US DOLLAR,121.27,121.17,121.37
2022-10-28,12:00:00 AM,US DOLLAR,121.31,121.21,121.41
2022-10-31,12:00:00 AM,US DOLLAR,121.33,121.23,121.43
2022-11-01,12:00:00 AM,US DOLLAR,121.38,121.28,121.48
2022-11-02,12:00:00 AM,US DOLLAR,121.41,121.31,121.51
2022-11-03,12:00:00 AM,US DOLLAR,121.45,121.35,121.55
2022-11-04,12:00:00 AM,US DOLLAR,121.5,121.4,121.6
2022-11-07,12:00:00 AM,US DOLLAR,121.54,121.44,121.64
2022-11-08,12:00:00 AM,US DOLLAR,121.61,121.51,121.71
2022-11-09,12:00:00 AM,US DOLLAR,121.67,121.57,121.77
2022-11-10,12:00:00 AM,US DOLLAR,121.74,121.64,121.84
2022-11-11,12:00:00 AM,US DOLLAR,121.78,121.68,121.88
2022-11-14,12:00:00 AM,US DOLLAR,121.83,121.73,121.93
2022-11-15,12:00:00 AM,US DOLLAR,121.9,121.8,122.0
2022-11-16,12:00:00 AM,US DOLLAR,121.93,121.83,122.03
2022-11-17,12:00:00 AM,US DOLLAR,121.98,121.88,122.08
2022-11-18,12:00:00 AM,US DOLLAR,122.03,121.93,122.13
2022-11-21,12:00:00 AM,US DOLLAR,122.08,121.98,122.18
2022-11-22,12:00:00 AM,US DOLLAR,122.13,122.03,122.23
2022-11-23,12:00:00 AM,US DOLLAR,122.18,122.08,122.28
2022-11-24,12:00:00 AM,US DOLLAR,122.23,122.13,122.33
2022-11-25,12:00:00 AM,US DOLLAR,122.28,122.18,122.38
2022-11-28,12:00:00 AM,US DOLLAR,122.34,122.24,122.44
2022-11-29,12:00:00 AM,US DOLLAR,122.38,122.28,122.48
2022-11-30,12:00:00 AM,US DOLLAR,122.45,122.35,122.55
2022-12-01,12:00:00 AM,US DOLLAR,122.5,122.4,122.6
2022-12-02,12:00:00 AM,US DOLLAR,122.53,122.43,122.63
2022-12-05,12:00:00 AM,US DOLLAR,122.59,122.49,122.69
2022-12-06,12:00:00 AM,US DOLLAR,122.63,122.53,122.73
2022-12-07,12:00:00 AM,US DOLLAR,122.69,122.59,122.79
2022-12-08,12:00:00 AM,US DOLLAR,122.74,122.64,122.84
2022-12-09,12:00:00 AM,US DOLLAR,122.79,122.69,122.89
2022-12-13,12:00:00 AM,US DOLLAR,122.84,122.74,122.94
2022-12-14,12:00:00 AM,US DOLLAR,122.9,122.8,123.0
2022-12-15,12:00:00 AM,US DOLLAR,122.94,122.84,123.04
2022-12-16,12:00:00 AM,US DOLLAR,122.99,122.89,123.09
2022-12-19,12:00:00 AM,US DOLLAR,123.05,122.95,123.15
2022-12-20,12:00:00 AM,US DOLLAR,123.09,122.99,123.19
2022-12-21,12:00:00 AM,US DOLLAR,123.14,123.04,123.24
2022-12-22,12:00:00 AM,US DOLLAR,123.16,123.06,123.26
2022-12-23,12:00:00 AM,US DOLLAR,123.21,123.11,123.31
2022-12-28,12:00:00 AM,US DOLLAR,123.26,123.16,123.36
2022-12-29,12:00:00 AM,US DOLLAR,123.33,123.23,123.43
2022-12-30,12:00:00 AM,US DOLLAR,123.37,123.27,123.47
2023-01-03,12:00:00 AM,US DOLLAR,123.42,123.32,123.52
2023-01-04,12:00:00 AM,US DOLLAR,123.44,123.34,123.54
2023-01-05,12:00:00 AM,US DOLLAR,123.48,123.38,123.58
2023-01-06,12:00:00 AM,US DOLLAR,123.55,123.45,123.65
2023-01-09,12:00:00 AM,US DOLLAR,123.59,123.49,123.69
2023-01-10,12:00:00 AM,US DOLLAR,123.65,123.55,123.75
2023-01-11,12:00:00 AM,US DOLLAR,123.72,123.62,123.82
2023-01-12,12:00:00 AM,US DOLLAR,123.78,123.68,123.88
2023-01-13,12:00:00 AM,US DOLLAR,123.84,123.74,123.94
2023-01-16,12:00:00 AM,US DOLLAR,123.89,123.79,123.99
2023-01-17,12:00:00 AM,US DOLLAR,123.94,123.84,124.04
2023-01-18,12:00:00 AM,US DOLLAR,124.01,123.91,124.11
2023-01-19,12:00:00 AM,US DOLLAR,124.05,123.95,124.15
2023-01-20,12:00:00 AM,US DOLLAR,124.09,123.99,124.19
2023-01-23,12:00:00 AM,US DOLLAR,124.13,124.03,124.23
2023-01-24,12:00:00 AM,US DOLLAR,124.17,124.07,124.27
2023-01-25,12:00:00 AM,US DOLLAR,124.25,124.15,124.35
2023-01-26,12:00:00 AM,US DOLLAR,124.3,124.2,124.4
2023-01-27,12:00:00 AM,US DOLLAR,124.35,124.25,124.45
2023-01-30,12:00:00 AM,US DOLLAR,124.39,124.29,124.49
2023-01-31,12:00:00 AM,US DOLLAR,124.4,124.3,124.5
2023-02-01,12:00:00 AM,US DOLLAR,124.48,124.38,124.58
2023-02-02,12:00:00 AM,US DOLLAR,124.52,124.42,124.62
2023-02-03,12:00:00 AM,US DOLLAR,124.59,124.49,124.69
2023-02-06,12:00:00 AM,US DOLLAR,124.66,124.56,124.76
2023-02-07,12:00:00 AM,US DOLLAR,124.8,124.7,124.9
2023-02-08,12:00:00 AM,US DOLLAR,124.88,124.78,124.98
2023-02-09,12:00:00 AM,US DOLLAR,124.98,124.88,125.08
2023-02-10,12:00:00 AM,US DOLLAR,125.08,124.98,125.18
2023-02-13,12:00:00 AM,US DOLLAR,125.19,125.09,125.29
2023-02-14,12:00:00 AM,US DOLLAR,125.27,125.17,125.37
2023-02-15,12:00:00 AM,US DOLLAR,125.38,125.28,125.48
2023-02-16,12:00:00 AM,US DOLLAR,125.52,125.42,125.62
2023-02-17,12:00:00 AM,US DOLLAR,125.63,125.53,125.73
2023-02-20,12:00:00 AM,US DOLLAR,125.77,125.67,125.87
2023-02-21,12:00:00 AM,US DOLLAR,125.94,125.84,126.04
2023-02-22,12:00:00 AM,US DOLLAR,126.08,125.98,126.18
2023-02-23,12:00:00 AM,US DOLLAR,126.27,126.17,126.37
2023-02-24,12:00:00 AM,US DOLLAR,126.43,126.33,126.53
2023-02-27,12:00:00 AM,US DOLLAR,126.61,126.51,126.71
2023-02-28,12:00:00 AM,US DOLLAR,126.85,126.75,126.95
2023-03-01,12:00:00 AM,US DOLLAR,127.08,126.98,127.18
2023-03-02,12:00:00 AM,US DOLLAR,127.29,127.19,127.39
2023-03-03,12:00:00 AM,US DOLLAR,127.54,127.44,127.64
2023-03-06,12:00:00 AM,US DOLLAR,127.76,127.66,127.86
2023-03-07,12:00:00 AM,US DOLLAR,128.11,128.01,128.21
2023-03-08,12:00:00 AM,US DOLLAR,128.36,128.26,128.46
2023-03-09,12:00:00 AM,US DOLLAR,128.59,128.49,128.69
2023-03-10,12:00:00 AM,US DOLLAR,128.89,128.79,128.99
2023-03-13,12:00:00 AM,US DOLLAR,129.24,129.14,129.34
2023-03-14,12:00:00 AM,US DOLLAR,129.45,129.35,129.55
2023-03-15,12:00:00 AM,US DOLLAR,129.59,129.49,129.69
2023-03-16,12:00:00 AM,US DOLLAR,129.76,129.66,129.86
2023-03-17,12:00:00 AM,US DOLLAR,129.88,129.78,129.98
2023-03-20,12:00:00 AM,US DOLLAR,130.01,129.91,130.11
2023-03-20,12:00:00 AM,US DOLLAR,130.01,129.91,130.11
2023-03-21,12:00:00 AM,US DOLLAR,130.32,130.22,130.42
2023-03-22,12:00:00 AM,US DOLLAR,130.62,130.52,130.72
2023-03-23,12:00:00 AM,US DOLLAR,130.99,130.89,131.09
2023-03-24,12:00:00 AM,US DOLLAR,131.27,131.17,131.37
2023-03-27,12:00:00 AM,US DOLLAR,131.4,131.3,131.5
2023-03-28,12:00:00 AM,US DOLLAR,131.53,131.43,131.63
2023-03-29,12:00:00 AM,US DOLLAR,131.78,131.68,131.88
2023-03-30,12:00:00 AM,US DOLLAR,132.13,132.03,132.23
2023-03-31,12:00:00 AM,US DOLLAR,132.33,132.23,132.43
2023-04-03,12:00:00 AM,US DOLLAR,132.52,132.42,132.62
2023-04-04,12:00:00 AM,US DOLLAR,132.67,132.57,132.77
2023-04-05,12:00:00 AM,US DOLLAR,132.94,132.84,133.04
2023-04-06,12:00:00 AM,US DOLLAR,133.3,133.2,133.4
2023-04-11,12:00:00 AM,US DOLLAR,133.59,133.49,133.69
2023-04-12,12:00:00 AM,US DOLLAR,133.72,133.62,133.82
2023-04-13,12:00:00 AM,US DOLLAR,133.95,133.85,134.05
2023-04-14,12:00:00 AM,US DOLLAR,134.35,134.25,134.45
2023-04-17,12:00:00 AM,US DOLLAR,134.57,134.47,134.67
2023-04-18,12:00:00 AM,US DOLLAR,134.74,134.64,134.84
2023-04-19,12:00:00 AM,US DOLLAR,134.97,134.87,135.07
2023-04-20,12:00:00 AM,US DOLLAR,135.19,135.09,135.29
2023-04-24,12:00:00 AM,US DOLLAR,135.31,135.21,135.41
2023-04-25,12:00:00 AM,US DOLLAR,135.48,135.38,135.58
2023-04-26,12:00:00 AM,US DOLLAR,135.66,135.56,135.76
2023-04-27,12:00:00 AM,US DOLLAR,135.83,135.73,135.93
2023-04-28,12:00:00 AM,US DOLLAR,135.91,135.81,136.01
2023-05-02,12:00:00 AM,US DOLLAR,136.02,135.92,136.12
2023-05-03,12:00:00 AM,US DOLLAR,136.15,136.05,136.25
2023-05-04,12:00:00 AM,US DOLLAR,136.26,136.16,136.36
2023-05-05,12:00:00 AM,US DOLLAR,136.4,136.3,136.5
2023-05-08,12:00:00 AM,US DOLLAR,136.47,136.37,136.57
2023-05-09,12:00:00 AM,US DOLLAR,136.59,136.49,136.69
2023-05-10,12:00:00 AM,US DOLLAR,136.68,136.58,136.78
2023-05-11,12:00:00 AM,US DOLLAR,136.79,136.69,136.89
2023-05-12,12:00:00 AM,US DOLLAR,136.88,136.78,136.98
2023-05-15,12:00:00 AM,US DOLLAR,136.98,136.88,137.08
2023-05-16,12:00:00 AM,US DOLLAR,137.1,137.0,137.2
2023-05-18,12:00:00 AM,US DOLLAR,137.37,137.27,137.47
2023-05-17,12:00:00 AM,US DOLLAR,137.24,137.14,137.34
2023-05-19,12:00:00 AM,US DOLLAR,137.49,137.39,137.59
2023-05-22,12:00:00 AM,US DOLLAR,137.63,137.53,137.73
2023-05-23,12:00:00 AM,US DOLLAR,137.76,137.66,137.86
2023-05-24,12:00:00 AM,US DOLLAR,137.96,137.86,138.06
2023-05-25,12:00:00 AM,US DOLLAR,138.13,138.03,138.23
2023-05-26,12:00:00 AM,US DOLLAR,138.25,138.15,138.35
2023-05-29,12:00:00 AM,US DOLLAR,138.33,138.23,138.43
2023-05-30,12:00:00 AM,US DOLLAR,138.42,138.32,138.52
2023-05-31,12:00:00 AM,US DOLLAR,138.49,138.39,138.59
2023-06-02,12:00:00 AM,US DOLLAR,138.61,138.51,138.71
2023-06-05,12:00:00 AM,US DOLLAR,138.76,138.66,138.86
2023-06-06,12:00:00 AM,US DOLLAR,138.87,138.77,138.97
2023-06-07,12:00:00 AM,US DOLLAR,138.97,138.87,139.07
2023-06-08,12:00:00 AM,US DOLLAR,139.11,139.01,139.21
2023-06-09,12:00:00 AM,US DOLLAR,139.22,139.12,139.32
2023-06-12,12:00:00 AM,US DOLLAR,139.35,139.25,139.45
2023-06-13,12:00:00 AM,US DOLLAR,139.48,139.38,139.58
2023-06-14,12:00:00 AM,US DOLLAR,139.63,139.53,139.73
2023-06-15,12:00:00 AM,US DOLLAR,139.71,139.61,139.81
2023-06-16,12:00:00 AM,US DOLLAR,139.87,139.77,139.97
2023-06-19,12:00:00 AM,US DOLLAR,140.04,139.94,140.14
2023-06-20,12:00:00 AM,US DOLLAR,140.12,140.02,140.22
2023-06-21,12:00:00 AM,US DOLLAR,140.2,140.1,140.3
2023-06-22,12:00:00 AM,US DOLLAR,140.31,140.21,140.41
2023-06-23,12:00:00 AM,US DOLLAR,140.4,140.3,140.5
2023-06-26,12:00:00 AM,US DOLLAR,140.44,140.34,140.54
2023-06-27,12:00:00 AM,US DOLLAR,140.44,140.34,140.54
2023-06-29,12:00:00 AM,US DOLLAR,140.45,140.35,140.55
2023-06-30,12:00:00 AM,US DOLLAR,140.52,140.42,140.62
2023-07-03,12:00:00 AM,US DOLLAR,140.57,140.47,140.67
2023-07-04,12:00:00 AM,US DOLLAR,140.67,140.57,140.77
2023-07-05,12:00:00 AM,US DOLLAR,140.72,140.62,140.82
2023-07-06,12:00:00 AM,US DOLLAR,140.78,140.68,140.88
2023-07-07,12:00:00 AM,US DOLLAR,140.92,140.82,141.02
2023-07-10,12:00:00 AM,US DOLLAR,140.99,140.89,141.09
2023-07-11,12:00:00 AM,US DOLLAR,141.06,140.96,141.16
2023-07-12,12:00:00 AM,US DOLLAR,141.21,141.11,141.31
2023-07-13,12:00:00 AM,US DOLLAR,141.29,141.19,141.39
2023-07-14,12:00:00 AM,US DOLLAR,141.38,141.28,141.48
2023-07-17,12:00:00 AM,US DOLLAR,141.44,141.34,141.54
2023-07-18,12:00:00 AM,US DOLLAR,141.5,141.4,141.6
2023-07-19,12:00:00 AM,US DOLLAR,141.59,141.49,141.69
2023-07-20,12:00:00 AM,US DOLLAR,141.7,141.6,141.8
2023-07-21,12:00:00 AM,US DOLLAR,141.77,141.67,141.87
2023-07-24,12:00:00 AM,US DOLLAR,141.84,141.74,141.94
2023-07-25,12:00:00 AM,US DOLLAR,142.0,141.9,142.1
2023-07-26,12:00:00 AM,US DOLLAR,142.12,142.02,142.22
2023-07-27,12:00:00 AM,US DOLLAR,142.2,142.1,142.3
2023-07-28,12:00:00 AM,US DOLLAR,142.3,142.2,142.4
2023-07-31,12:00:00 AM,US DOLLAR,142.36,142.26,142.46
2023-08-01,12:00:00 AM,US DOLLAR,142.53,142.43,142.63
2023-08-02,12:00:00 AM,US DOLLAR,142.64,142.54,142.74
2023-08-03,12:00:00 AM,US DOLLAR,142.78,142.68,142.88
2023-08-04,12:00:00 AM,US DOLLAR,142.89,142.79,142.99
2023-08-07,12:00:00 AM,US DOLLAR,142.99,142.89,143.09
2023-08-08,12:00:00 AM,US DOLLAR,143.12,143.02,143.22
2023-08-09,12:00:00 AM,US DOLLAR,143.27,143.17,143.37
2023-08-10,12:00:00 AM,US DOLLAR,143.44,143.34,143.54
2023-08-11,12:00:00 AM,US DOLLAR,143.58,143.48,143.68
2023-08-14,12:00:00 AM,US DOLLAR,143.61,143.51,143.71
2023-08-15,12:00:00 AM,US DOLLAR,143.76,143.66,143.86
2023-08-16,12:00:00 AM,US DOLLAR,143.91,143.81,144.01
2023-08-17,12:00:00 AM,US DOLLAR,144.04,143.94,144.14
2023-08-18,12:00:00 AM,US DOLLAR,144.18,144.08,144.28
2023-08-21,12:00:00 AM,US DOLLAR,144.32,144.22,144.42
2023-08-22,12:00:00 AM,US DOLLAR,144.41,144.31,144.51
2023-08-23,12:00:00 AM,US DOLLAR,144.56,144.46,144.66
2023-08-24,12:00:00 AM,US DOLLAR,144.72,144.62,144.82
2023-08-25,12:00:00 AM,US DOLLAR,144.87,144.77,144.97
2023-08-28,12:00:00 AM,US DOLLAR,144.99,144.89,145.09
2023-08-29,12:00:00 AM,US DOLLAR,145.15,145.05,145.25
2023-08-30,12:00:00 AM,US DOLLAR,145.26,145.16,145.36
2023-08-31,12:00:00 AM,US DOLLAR,145.41,145.31,145.51
2023-09-01,12:00:00 AM,US DOLLAR,145.51,145.41,145.61
2023-09-04,12:00:00 AM,US DOLLAR,145.63,145.53,145.73
2023-09-05,12:00:00 AM,US DOLLAR,145.76,145.66,145.86
2023-09-06,12:00:00 AM,US DOLLAR,145.91,145.81,146.01
2023-09-07,12:00:00 AM,US DOLLAR,146.04,145.94,146.14
2023-09-08,12:00:00 AM,US DOLLAR,146.14,146.04,146.24
2023-09-11,12:00:00 AM,US DOLLAR,146.22,146.12,146.32
2023-09-12,12:00:00 AM,US DOLLAR,146.36,146.26,146.46
2023-09-13,12:00:00 AM,US DOLLAR,146.49,146.39,146.59
2023-09-14,12:00:00 AM,US DOLLAR,146.66,146.56,146.76
2023-09-15,12:00:00 AM,US DOLLAR,146.79,146.69,146.89
2023-09-18,12:00:00 AM,US DOLLAR,146.91,146.81,147.01
2023-09-19,12:00:00 AM,US DOLLAR,147.01,146.91,147.11
2023-09-20,12:00:00 AM,US DOLLAR,147.14,147.04,147.24
2023-09-21,12:00:00 AM,US DOLLAR,147.26,147.16,147.36
2023-09-22,12:00:00 AM,US DOLLAR,147.36,147.26,147.46
2023-09-25,12:00:00 AM,US DOLLAR,147.47,147.37,147.57
2023-09-26,12:00:00 AM,US DOLLAR,147.64,147.54,147.74
2023-09-27,12:00:00 AM,US DOLLAR,147.81,147.71,147.91
2023-09-28,12:00:00 AM,US DOLLAR,147.94,147.84,148.04
2023-09-29,12:00:00 AM,US DOLLAR,148.1,148.0,148.2
2023-10-02,12:00:00 AM,US DOLLAR,148.2,148.1,148.3
2023-10-03,12:00:00 AM,US DOLLAR,148.32,148.22,148.42
2023-10-04,12:00:00 AM,US DOLLAR,148.45,148.35,148.55
2023-10-05,12:00:00 AM,US DOLLAR,148.56,148.46,148.66
2023-10-06,12:00:00 AM,US DOLLAR,148.69,148.59,148.79
2023-10-09,12:00:00 AM,US DOLLAR,148.79,148.69,148.89
2023-10-11,12:00:00 AM,US DOLLAR,148.88,148.78,148.98
2023-10-12,12:00:00 AM,US DOLLAR,149.01,148.91,149.11
2023-10-13,12:00:00 AM,US DOLLAR,149.13,149.03,149.23
2023-10-16,12:00:00 AM,US DOLLAR,149.27,149.17,149.37
2023-10-17,12:00:00 AM,US DOLLAR,149.44,149.34,149.54
2023-10-18,12:00:00 AM,US DOLLAR,149.58,149.48,149.68
2023-10-19,12:00:00 AM,US DOLLAR,149.79,149.69,149.89
2023-10-23,12:00:00 AM,US DOLLAR,149.94,149.84,150.04
2023-10-24,12:00:00 AM,US DOLLAR,150.07,149.97,150.17
2023-10-25,12:00:00 AM,US DOLLAR,150.17,150.07,150.27
2023-10-26,12:00:00 AM,US DOLLAR,150.27,150.17,150.37
2023-10-27,12:00:00 AM,US DOLLAR,150.36,150.26,150.46
2023-10-30,12:00:00 AM,US DOLLAR,150.46,150.36,150.56
2023-10-31,12:00:00 AM,US DOLLAR,150.56,150.46,150.66
2023-11-01,12:00:00 AM,US DOLLAR,150.7,150.6,150.8
2023-11-02,12:00:00 AM,US DOLLAR,150.86,150.76,150.96
2023-11-03,12:00:00 AM,US DOLLAR,151.06,150.96,151.16
2023-11-06,12:00:00 AM,US DOLLAR,151.16,151.06,151.26
2023-11-07,12:00:00 AM,US DOLLAR,151.27,151.17,151.37
2023-11-08,12:00:00 AM,US DOLLAR,151.38,151.28,151.48
2023-11-09,12:00:00 AM,US DOLLAR,151.53,151.43,151.63
2023-11-10,12:00:00 AM,US DOLLAR,151.68,151.58,151.78
2023-11-14,12:00:00 AM,US DOLLAR,151.84,151.74,151.94
2023-11-15,12:00:00 AM,US DOLLAR,151.94,151.84,152.04
2023-11-16,12:00:00 AM,US DOLLAR,152.11,152.01,152.21
2023-11-17,12:00:00 AM,US DOLLAR,152.23,152.13,152.33
2023-11-20,12:00:00 AM,US DOLLAR,152.34,152.24,152.44
2023-11-21,12:00:00 AM,US DOLLAR,152.45,152.35,152.55
2023-11-22,12:00:00 AM,US DOLLAR,152.55,152.45,152.65
2023-11-23,12:00:00 AM,US DOLLAR,152.69,152.59,152.79
2023-11-24,12:00:00 AM,US DOLLAR,152.81,152.71,152.91
2023-11-27,12:00:00 AM,US DOLLAR,152.9,152.8,153.0
2023-11-28,12:00:00 AM,US DOLLAR,152.97,152.87,153.07
2023-11-29,12:00:00 AM,US DOLLAR,153.06,152.96,153.16
2023-11-30,12:00:00 AM,US DOLLAR,153.15,153.05,153.25
2023-12-01,12:00:00 AM,US DOLLAR,153.24,153.14,153.34
2023-12-04,12:00:00 AM,US DOLLAR,153.24,153.14,153.34
2023-12-05,12:00:00 AM,US DOLLAR,153.28,153.18,153.38
2023-12-06,12:00:00 AM,US DOLLAR,153.29,153.19,153.39
2023-12-07,12:00:00 AM,US DOLLAR,153.32,153.22,153.42
2023-12-08,12:00:00 AM,US DOLLAR,153.34,153.24,153.44
2023-12-11,12:00:00 AM,US DOLLAR,153.34,153.24,153.44
2023-12-13,12:00:00 AM,US DOLLAR,153.35,153.25,153.45
2023-12-14,12:00:00 AM,US DOLLAR,153.37,153.27,153.47
2023-12-15,12:00:00 AM,US DOLLAR,153.74,153.48,153.99
2023-12-18,12:00:00 AM,US DOLLAR,153.78,153.51,154.05
2023-12-19,12:00:00 AM,US DOLLAR,154.16,153.77,154.56
2023-12-20,12:00:00 AM,US DOLLAR,154.39,154.04,154.73
2023-12-21,12:00:00 AM,US DOLLAR,154.69,154.35,155.02
2023-12-22,12:00:00 AM,US DOLLAR,155.09,154.73,155.44
2023-12-27,12:00:00 AM,US DOLLAR,155.47,155.1,155.84
2023-12-28,12:00:00 AM,US DOLLAR,156.09,155.66,156.53
2023-12-29,12:00:00 AM,US DOLLAR,156.46,156.01,156.91
2024-01-02,12:00:00 AM,US DOLLAR,156.99,156.5,157.47
2024-01-02,12:00:00 AM,US DOLLAR,157.32,156.95,157.69
2024-01-03,12:00:00 AM,US DOLLAR,157.32,156.95,157.69
